iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
241,283.284,1,5.22114,0.614152,20.8376,5.28075,29.3834,0.218611,0.229862,0.760939,0.61136,0.0248815
242,282.565,1,5.21101,0.643896,21.274,5.14868,29.4293,0.219246,0.224042,0.749407,0.611181,0.0245582
243,279.201,1,5.20992,0.650071,21.469,4.95868,29.0959,0.221354,0.219044,0.735574,0.652179,0.0243312
244,290.085,1,5.21831,0.67755,21.1153,5.01532,28.8004,0.225231,0.216697,0.750063,0.657781,0.0257085
245,290.358,1,5.26479,0.723805,21.4657,5.08131,28.6542,0.221452,0.21121,0.762756,0.649983,0.0258679
246,290.334,1,5.20724,0.630265,21.2438,4.95419,27.9378,0.221133,0.217904,0.743443,0.5969,0.0257613
247,294.756,1,5.1936,0.643212,21.6108,4.56786,27.8942,0.221927,0.228993,0.724618,0.592501,0.0261428
248,283.639,1,5.20976,0.627595,21.7659,4.8368,28.2428,0.218289,0.223195,0.70627,0.531035,0.0248357
249,284.143,1,5.20437,0.612209,21.7513,4.93629,29.2799,0.219716,0.221042,0.688387,0.572625,0.0249887
250,283.026,1,5.18669,0.619819,21.2599,4.96065,29.7145,0.219965,0.231046,0.748311,0.657904,0.0246236
251,275.167,1,5.18876,0.576788,21.3818,4.71794,28.1823,0.214916,0.229747,0.729364,0.629189,0.0239166
252,273.537,1,5.14842,0.54625,21.1828,4.80225,28.5566,0.211018,0.228986,0.710896,0.620977,0.0237601
253,278.386,1,5.16507,0.514796,21.2891,5.01891,28.9136,0.210281,0.242267,0.715421,0.646093,0.0240956
254,281.447,1,5.15316,0.564957,21.1125,4.83872,29.8849,0.215339,0.23761,0.697306,0.655059,0.0247624
255,281.099,1,5.13618,0.597333,21.2635,4.58901,28.7175,0.220114,0.231594,0.67965,0.654817,0.0248389
256,282.097,1,5.18199,0.584372,21.0677,4.90555,28.2015,0.214541,0.225729,0.716931,0.658891,0.0250145
257,278.985,1,5.16112,0.56139,20.5542,4.9378,27.3863,0.213496,0.220978,0.720189,0.676387,0.0245633
258,277.855,1,5.18603,0.587991,20.9913,4.91102,28.777,0.216353,0.22142,0.803135,0.65087,0.0239068
259,284.89,1,5.17867,0.567287,21.1251,4.83436,28.6421,0.215845,0.23997,0.815248,0.65364,0.0244559
260,287.663,1,5.18851,0.606457,21.1434,4.88929,27.9932,0.211834,0.233894,0.794606,0.639539,0.0252844
261,286.363,1,5.19362,0.625015,21.3292,4.84621,28.2557,0.212795,0.227972,0.774486,0.641102,0.0254617
262,285.644,1,5.23007,0.612523,21.1836,5.09292,29.1607,0.213756,0.230847,0.754875,0.667399,0.0252045
263,291.645,1,5.19663,0.576439,21.166,5.31359,28.9329,0.2119,0.235265,0.776832,0.648325,0.0255966
264,283.701,1,5.22356,0.640035,21.3182,5.27629,27.102,0.217875,0.229308,0.757162,0.596401,0.0250582
265,282.789,1,5.21604,0.670361,21.2903,5.11937,27.9066,0.216513,0.223502,0.73799,0.638481,0.0253269
266,290.238,1,5.18925,0.608456,21.391,5.1843,29.6507,0.224452,0.229695,0.719304,0.6159,0.0255442
267,291.369,1,5.19802,0.566526,21.6667,4.85189,28.562,0.219385,0.239868,0.70109,0.602311,0.0256609
268,293.042,1,5.19619,0.592104,21.5585,4.83513,27.2901,0.21882,0.260569,0.683338,0.614375,0.0257423
269,293.361,1,5.20482,0.562811,21.3647,4.94487,27.3541,0.214286,0.253971,0.667528,0.600587,0.0259878
270,291.016,1,5.16678,0.649465,21.2072,4.85646,29.1919,0.219299,0.24754,0.670828,0.556477,0.0255459
271,288.856,1,5.18309,0.642492,21.2504,5.14178,29.1691,0.213746,0.241273,0.709198,0.506443,0.0250138
272,290.618,1,5.16034,0.667779,21.1769,4.7865,30.3085,0.21171,0.257124,0.696729,0.606693,0.0253699
273,285.576,1,5.15518,0.658788,21.2341,4.84011,29.6692,0.211749,0.256442,0.724209,0.623521,0.0246239
274,278.079,1,5.12412,0.615526,21.0055,4.63462,31.8249,0.222187,0.249949,0.767225,0.691847,0.0240238
275,285.302,1,5.17185,0.582221,21.0494,4.6938,29.898,0.216561,0.24362,0.784893,0.63832,0.0246299
276,286.071,1,5.14926,0.594232,21.2756,4.74583,30.552,0.217543,0.244195,0.802115,0.65622,0.0245433
277,282.29,1,5.17232,0.602516,21.4899,4.49791,30.5997,0.213897,0.238011,0.781805,0.676136,0.0247427
278,286.964,1,5.19671,0.660555,22.0667,4.65093,31.0778,0.216159,0.231985,0.76201,0.52501,0.0252873
279,290.08,1,5.21839,0.632821,22.037,4.87879,30.6894,0.210685,0.226111,0.742715,0.609331,0.0259482
280,281.349,1,5.18841,0.588936,21.1306,5.04776,30.5935,0.215619,0.220386,0.723909,0.596041,0.024692
281,276.561,1,5.19756,0.633912,21.2298,5.05283,31.0237,0.222649,0.214805,0.705579,0.619757,0.0243591
282,277.586,1,5.19602,0.683478,21.539,4.93696,29.8118,0.221358,0.209366,0.687714,0.56797,0.0245631
283,281.281,1,5.17797,0.654949,21.3788,4.8939,30.9298,0.22003,0.204065,0.6703,0.62074,0.0253176
284,278.383,1,5.18077,0.631956,21.0029,4.8972,30.0599,0.217894,0.205947,0.67474,0.684543,0.0249531
285,285.645,1,5.17896,0.623344,20.6954,5.08693,28.5334,0.219508,0.209266,0.69728,0.691229,0.0257267
286,287.336,1,5.17258,0.677569,20.7176,5.02666,28.355,0.21395,0.203967,0.713195,0.613371,0.025706
287,284.586,1,5.15946,0.707367,20.6942,5.05855,28.1114,0.21759,0.209385,0.717977,0.605388,0.0250992
288,281.951,1,5.18639,0.632337,20.5716,5.20129,28.1553,0.224921,0.219928,0.742349,0.746907,0.0250771
289,280.698,1,5.17091,0.558707,20.2874,5.13908,28.2873,0.225887,0.231,0.729692,0.740563,0.0247332
290,277.103,1,5.1984,0.543202,20.8805,5.21556,28.6188,0.221432,0.225151,0.711216,0.694467,0.0244086
291,278.562,1,5.1982,0.661111,21.1254,4.90851,30.1391,0.222096,0.21945,0.693207,0.702587,0.0247612
292,281.239,1,5.19636,0.644681,21.1472,5.09924,28.7264,0.226925,0.226043,0.74182,0.694645,0.024554
293,273.677,1,5.22593,0.706398,21.4718,5.09646,28.5019,0.221179,0.220319,0.740085,0.666815,0.0239735
294,278.569,1,5.21725,0.69171,21.0558,5.15674,27.4777,0.215793,0.214741,0.773993,0.697961,0.024626
295,283.108,1,5.20267,0.627443,21.0363,5.10465,26.6619,0.219756,0.234659,0.754396,0.665178,0.0246759
296,282.656,1,5.19373,0.6289,21.1497,4.74425,27.1202,0.219537,0.228717,0.735294,0.643935,0.0250852
297,283.209,1,5.19298,0.652633,21.0583,4.97696,28.2855,0.227915,0.234058,0.741412,0.699555,0.0246925
298,282.346,1,5.18526,0.604537,20.9188,5.23969,28.1971,0.228665,0.228132,0.776478,0.669808,0.0244201
299,287.441,1,5.23853,0.555538,20.6733,5.36098,27.4371,0.222875,0.227746,0.762425,0.652407,0.0252684
300,278.633,1,5.22941,0.611563,20.6837,5.65505,27.4371,0.217232,0.221979,0.777139,0.678523,0.0244897
301,279.167,1,5.23217,0.620325,20.933,5.5542,27.3406,0.217509,0.216358,0.757462,0.63068,0.0244804
302,287.733,1,5.24336,0.638071,21.1507,5.24298,26.8066,0.217352,0.221489,0.738282,0.668205,0.0256415
303,282.215,1,5.26889,0.678061,21.4444,5.5028,26.9113,0.215145,0.2205,0.7534,0.639392,0.0247217
304,285.609,1,5.24538,0.610034,20.8547,5.51059,27.1847,0.209697,0.214916,0.76055,0.643464,0.0253354
305,292.077,1,5.22952,0.666041,20.9143,5.65936,27.9917,0.219296,0.209732,0.772303,0.617038,0.0259114
306,289.141,1,5.21587,0.668068,20.7678,5.38298,28.8883,0.223516,0.220211,0.752748,0.557889,0.0254303
307,285.624,1,5.21246,0.639236,20.9597,5.35832,27.6696,0.218122,0.21756,0.733688,0.588694,0.0251273
308,280.839,1,5.21035,0.582929,20.6171,5.53127,27.1076,0.215935,0.231441,0.722847,0.648962,0.0244852
309,277.769,1,5.23664,0.639972,21.0201,5.50278,26.7687,0.219403,0.226092,0.716853,0.672145,0.0242855
310,278.581,1,5.21139,0.63203,21.0568,5.23823,26.3086,0.216865,0.220368,0.701522,0.620975,0.0243915
311,282.949,1,5.19204,0.584776,20.7741,5.15714,26.6272,0.2214,0.235024,0.683759,0.615228,0.0247292
312,277.132,1,5.20813,0.61014,21.0318,5.17726,27.1265,0.21927,0.229073,0.697215,0.633855,0.0243341
313,277.821,1,5.23764,0.609868,21.2139,5.39914,26.639,0.21392,0.223273,0.736549,0.611671,0.0242858
314,277.984,1,5.21455,0.635774,20.5741,5.55055,26.8055,0.219013,0.217619,0.717899,0.65392,0.0244046
315,281.376,1,5.18445,0.680241,20.6078,5.39727,26.9731,0.22405,0.214278,0.699722,0.578264,0.0245952
316,287.634,1,5.2186,0.649564,20.4785,5.61097,27.4156,0.225563,0.225506,0.690185,0.653698,0.0254957
317,291.123,1,5.23264,0.58571,20.3239,5.65235,26.3018,0.219852,0.23972,0.695245,0.630417,0.0258077
318,289.782,1,5.20828,0.694842,20.3528,5.61793,25.9731,0.216516,0.23365,0.723557,0.561623,0.0255431
319,288.708,1,5.19707,0.6914,20.4742,5.34647,25.618,0.217758,0.227734,0.71192,0.587196,0.0256255
320,281.497,1,5.20854,0.632864,20.5645,5.20083,27.1791,0.216254,0.221968,0.708906,0.62574,0.0249155
321,284.268,1,5.222,0.592457,20.6253,5.30704,26.7119,0.217662,0.236394,0.707826,0.625564,0.0248325
322,278.103,1,5.19936,0.575622,20.5663,5.40186,25.4076,0.212151,0.231706,0.689903,0.558465,0.0241115
323,281.498,1,5.19622,0.636392,20.7222,5.43408,26.3604,0.219789,0.226291,0.672434,0.524162,0.0243891
324,277.991,1,5.1826,0.600928,20.4978,5.26807,25.9691,0.215768,0.223551,0.655408,0.520401,0.0242327
325,277.951,1,5.22802,0.621663,21.1574,5.28392,26.5778,0.215809,0.23141,0.674942,0.530316,0.0239776
326,282.989,1,5.23551,0.641837,21.186,5.4588,26.3701,0.220722,0.23341,0.671833,0.542118,0.0245673
327,284.136,1,5.19565,0.607819,20.8552,5.21828,25.4431,0.219978,0.261022,0.654822,0.57984,0.0245382
328,288.258,1,5.23076,0.611075,20.5902,5.50277,25.9599,0.214408,0.254413,0.722181,0.54205,0.024897
329,284.16,1,5.21038,0.57518,20.5768,5.39293,25.3312,0.217069,0.247971,0.739249,0.562675,0.0243756
330,289.19,1,5.20094,0.619301,20.4953,5.60737,25.252,0.217235,0.255383,0.760856,0.524413,0.0245387
331,286.416,1,5.17571,0.598127,19.9872,5.73385,25.5282,0.218943,0.248917,0.764627,0.604687,0.0244875
332,292.411,1,5.20699,0.600992,19.7745,5.99047,26.0966,0.217261,0.242614,0.767208,0.636028,0.0257558
333,294.901,1,5.19512,0.582397,19.7863,6.00614,26.0966,0.225237,0.251667,0.787421,0.639511,0.025481
334,285.854,1,5.17661,0.529574,20.3032,5.42004,26.3616,0.220025,0.24713,0.767483,0.615212,0.024698
335,284.332,1,5.16391,0.609622,20.8917,5.25275,26.8765,0.226222,0.240873,0.74805,0.603199,0.0243528
336,273.673,1,5.15496,0.587208,20.9208,4.90886,29.0182,0.221248,0.247231,0.729109,0.665843,0.0236247
337,276.107,1,5.16239,0.517071,20.9256,4.91386,30.7185,0.22543,0.240971,0.710648,0.628513,0.0238389
338,276.769,1,5.17384,0.602724,20.8413,4.95329,29.6146,0.22011,0.234869,0.692654,0.627611,0.0242132
339,279.119,1,5.15263,0.548147,20.4696,5.0034,29.8228,0.225281,0.234255,0.675115,0.731492,0.0248366
340,275.735,1,5.16664,0.573795,20.941,5.02923,31.4537,0.226154,0.244371,0.73891,0.696967,0.0236173
341,271.322,1,5.16459,0.615778,20.8064,5.03083,31.3554,0.22511,0.238183,0.750279,0.686418,0.0231342
342,277.506,1,5.16143,0.568652,20.6173,5.14436,31.184,0.21941,0.232152,0.785561,0.644179,0.0237351
343,281.61,1,5.14485,0.6249,20.4498,5.12388,32.4508,0.222518,0.228151,0.768369,0.633019,0.0242053
344,284.652,1,5.15995,0.570123,20.4621,5.12576,32.5522,0.216884,0.250951,0.748913,0.651159,0.0247058
345,276.285,1,5.13968,0.584114,20.4678,5.08453,32.7557,0.221651,0.244596,0.72995,0.718285,0.0240002
346,274.413,1,5.13823,0.540967,20.4134,5.11357,33.1139,0.218201,0.243509,0.715198,0.724083,0.0238045
347,271.98,1,5.16517,0.616654,20.9893,4.96745,33.3209,0.220431,0.237343,0.702852,0.659546,0.0234058
348,274.768,1,5.16802,0.60543,21.367,4.90318,32.4358,0.218126,0.231334,0.697734,0.640027,0.0238292
349,279.505,1,5.17392,0.568591,21.6274,4.80039,31.1688,0.21575,0.24756,0.680067,0.595082,0.0242454
350,283.925,1,5.15255,0.55559,20.9383,4.96131,30,0.225302,0.2583,0.665973,0.599097,0.0243889
351,284.876,1,5.1697,0.607299,21.0465,5.01251,29.7187,0.219598,0.25176,0.656283,0.545173,0.0249847
352,285.873,1,5.17229,0.559916,21.1373,4.80071,29.324,0.215833,0.245385,0.648556,0.500604,0.0251874
353,273.458,1,5.14409,0.601261,21.5037,4.58908,30.1717,0.220665,0.239172,0.632134,0.455948,0.023928
354,274.439,1,5.17825,0.608951,21.5619,4.56136,27.8381,0.217568,0.233116,0.622547,0.49393,0.0238154
355,276.181,1,5.17664,0.599427,21.4434,4.7628,27.7293,0.214036,0.231577,0.66185,0.579584,0.0239571
356,276.308,1,5.17645,0.601961,21.4662,4.6627,28.9425,0.216854,0.236591,0.686634,0.656565,0.0240175
357,278.195,1,5.17638,0.633792,21.5727,4.70322,29.1686,0.220172,0.238966,0.687492,0.685697,0.0242836
358,279.58,1,5.18695,0.615295,21.7508,4.53514,29.2142,0.216814,0.237871,0.714783,0.680195,0.024385
359,275.855,1,5.20658,0.582765,21.5264,4.7205,28.3697,0.215912,0.247864,0.696684,0.658571,0.0238505
360,278.278,1,5.201,0.581167,21.5069,4.84165,29.633,0.213572,0.253634,0.679044,0.586564,0.0241395
361,279.413,1,5.20415,0.561706,21.5231,4.86346,30.0034,0.216896,0.267776,0.66185,0.631415,0.0241141
362,282.495,1,5.19343,0.610571,21.9196,4.83872,28.8783,0.224829,0.260996,0.645091,0.657575,0.0247266
363,289.394,1,5.20214,0.627833,21.6862,4.73174,29.0588,0.231107,0.254387,0.628757,0.652986,0.0257249
364,289.689,1,5.1804,0.630253,21.741,4.55951,30.4209,0.225255,0.247946,0.612837,0.590605,0.0261866
365,286.702,1,5.17973,0.669412,21.6545,4.67023,30.1357,0.224533,0.241668,0.625164,0.559064,0.0253511
366,282.777,1,5.17888,0.636418,21.8193,4.58644,29.712,0.218847,0.235549,0.616611,0.471032,0.0247054
367,286.87,1,5.17708,0.659575,22.0677,4.37212,29.8512,0.215929,0.231534,0.600998,0.400939,0.0253409
368,285.389,1,5.14764,0.649633,21.7401,4.45713,30.5042,0.219561,0.226255,0.627463,0.43226,0.0249173
369,282.533,1,5.16899,0.651551,21.421,4.48567,29.0267,0.218899,0.233119,0.611575,0.601682,0.0250674
370,283.312,1,5.16401,0.69525,21.2384,4.63551,28.9587,0.216075,0.227216,0.609516,0.597626,0.0253092
371,285.953,1,5.16816,0.625354,21.2483,4.84892,29.1396,0.215383,0.221463,0.649973,0.637686,0.0256185
372,290.259,1,5.18596,0.617445,21.3335,4.81521,31.7349,0.220962,0.221218,0.691684,0.676276,0.0261088
373,288.674,1,5.17207,0.629388,21.4351,4.87354,32.082,0.228245,0.215616,0.728304,0.586293,0.0256551
374,289.563,1,5.21466,0.711433,21.826,4.79396,30.929,0.229764,0.212966,0.747402,0.643456,0.0255804
375,293.488,1,5.19592,0.745716,21.5371,4.71151,30.2041,0.236074,0.215473,0.766081,0.665443,0.0259329
376,291.284,1,5.19626,0.675271,21.0526,4.91694,28.3518,0.230096,0.210018,0.752808,0.64183,0.0261397
377,296.878,2,5.21098,0.634436,21.0139,4.65619,28.086,0.22427,0.217971,0.733747,0.598599,0.0267242
378,296.816,2,5.22393,0.585101,21.0784,5.251,27.3838,0.220974,0.233357,0.782432,0.672081,0.026292
379,295.895,2,5.25441,0.548834,20.9313,5.25478,27.309,0.217056,0.235866,0.808973,0.647661,0.026024
380,294.242,2,5.20864,0.60185,20.9783,5.17262,27.3927,0.22549,0.243013,0.776358,0.622028,0.0255202
381,294.074,2,5.18922,0.60189,21.0576,4.94098,27.3109,0.229063,0.247142,0.757841,0.638437,0.0254843
382,292.846,2,5.22749,0.673098,21.1037,5.09138,26.9751,0.231003,0.241965,0.795758,0.651923,0.0253298
383,287.696,2,5.22765,0.708503,21.301,5.16421,27.5768,0.228335,0.234371,0.802729,0.657855,0.0248585
384,291.104,2,5.22079,0.682474,21.3483,4.96341,27.1314,0.221125,0.238971,0.771875,0.673287,0.0254213
385,288.433,2,5.24371,0.650994,21.5483,4.96254,26.7982,0.215139,0.240663,0.766106,0.666984,0.0252735
386,291.357,2,5.2415,0.647969,21.7822,4.97891,27.2946,0.219225,0.246794,0.777859,0.67292,0.0253648
387,292.917,2,5.25526,0.632963,21.9101,5.05736,27.9389,0.220756,0.248081,0.770326,0.708806,0.0257747
388,283.605,2,5.25611,0.653567,21.4976,5.20716,28.553,0.221317,0.239949,0.759353,0.695591,0.0250566
389,286.074,2,5.24703,0.569093,21.155,5.22192,28.553,0.212894,0.243238,0.747879,0.691623,0.025178
390,282.097,2,5.25428,0.619495,21.3797,5.18997,28.0956,0.214595,0.242028,0.718846,0.705332,0.0250214
391,279.444,2,5.25359,0.654838,21.2845,5.15776,27.778,0.216736,0.241741,0.697322,0.689195,0.0247016
392,276.074,2,5.23777,0.650334,21.0547,5.21871,27.8297,0.215832,0.240577,0.66472,0.733449,0.0247496
393,280.979,2,5.22188,0.620741,21.0118,5.2073,28.0506,0.216394,0.236773,0.669844,0.744031,0.0250221
394,284.148,2,5.20525,0.594648,20.859,5.21408,28.2034,0.214844,0.236308,0.704781,0.73869,0.0251382
395,285.315,2,5.2122,0.571983,20.8375,5.31332,27.5506,0.212158,0.242179,0.724425,0.743307,0.0252433
396,288.785,2,5.20654,0.573727,20.8445,5.23109,28.0954,0.214213,0.249998,0.714602,0.739742,0.0254402
397,288.843,2,5.2078,0.576802,20.9409,5.03951,28.0954,0.216789,0.255782,0.705778,0.733216,0.0254974
398,293.141,2,5.19143,0.580472,20.9393,5.02086,28.0954,0.215009,0.259922,0.714122,0.730619,0.025703
399,293.997,2,5.18847,0.599447,21.0428,5.07225,28.5563,0.21661,0.256243,0.717709,0.709683,0.0258049
400,294.518,2,5.18293,0.608351,20.9389,5.05349,28.539,0.217114,0.255253,0.710914,0.688972,0.0258896
401,287.097,2,5.18338,0.623599,20.8248,5.06771,28.4249,0.214955,0.252899,0.710999,0.682632,0.0256484
402,295.466,2,5.1772,0.628663,20.9141,4.98045,28.6371,0.214724,0.244312,0.703351,0.648599,0.0258977
403,280.242,2,5.17142,0.645986,21.0063,4.94022,28.3069,0.2139,0.232816,0.693718,0.651089,0.025604
404,281.778,2,5.17523,0.642122,21.0139,4.93721,28.4613,0.214214,0.228059,0.68683,0.663521,0.0255027
405,282.26,2,5.18276,0.650387,21.0406,4.94774,28.2937,0.213955,0.22708,0.689436,0.680535,0.0254433
406,278.97,2,5.18854,0.643876,21.0302,4.98106,27.9962,0.212929,0.230022,0.692467,0.683389,0.025191
407,282.521,2,5.19167,0.628803,20.9969,4.99678,27.9962,0.212437,0.233622,0.708169,0.683581,0.0250398
408,276.703,2,5.19022,0.620385,21,5.00509,28.4409,0.21357,0.226966,0.715106,0.664299,0.0248016
409,282.931,2,5.19149,0.629022,21.074,5.00307,28.4008,0.212742,0.219512,0.723715,0.642237,0.0248483
410,282.601,2,5.18544,0.622841,21.0172,5.00781,28.6412,0.213156,0.218256,0.727334,0.636422,0.0248301
411,286.484,2,5.1849,0.624278,21.0174,5.04352,28.6855,0.212615,0.218503,0.729296,0.632771,0.0249147
412,285.657,2,5.18747,0.637187,21.0224,5.05611,28.818,0.213254,0.217568,0.725606,0.639452,0.0250328
413,281.628,2,5.18593,0.641515,20.981,5.04119,28.6258,0.213928,0.219283,0.724318,0.648151,0.0249946
414,281.826,2,5.18765,0.642598,21.0254,5.01345,28.6842,0.214479,0.218124,0.709354,0.642137,0.0250321
415,282.487,2,5.19371,0.635779,21.0362,5.00471,28.6077,0.214278,0.219383,0.709238,0.643585,0.0250203
416,287.346,2,5.19866,0.623001,21.1143,5.00207,28.8347,0.21476,0.220707,0.714618,0.646002,0.0250636
417,288.346,2,5.20062,0.609104,21.1413,4.99753,28.6986,0.214589,0.2241,0.718273,0.647802,0.0250887
418,282.863,2,5.19914,0.60116,21.1194,5.00812,28.7099,0.214797,0.226059,0.713783,0.653676,0.025076
419,280.412,2,5.1977,0.601729,21.1149,5.0134,28.7232,0.215081,0.226022,0.708519,0.659464,0.0250628
420,282.435,2,5.19826,0.607283,21.1198,5.03337,28.6015,0.21497,0.223635,0.700836,0.643852,0.0250644
421,280.137,2,5.19963,0.604259,21.1264,5.05095,28.5073,0.215021,0.222222,0.692752,0.637939,0.025061
422,276.631,2,5.2002,0.608803,21.1303,5.06377,28.516,0.21548,0.219906,0.693466,0.632542,0.024982
423,276.752,2,5.20465,0.610611,21.1465,5.0836,28.4875,0.215127,0.21846,0.692705,0.626571,0.0249311
424,274.711,2,5.20647,0.612931,21.1454,5.08603,28.3636,0.215716,0.219497,0.690267,0.62802,0.0248441
425,275.475,2,5.20635,0.616557,21.129,5.08048,28.2813,0.215923,0.219459,0.687965,0.631061,0.0248025
426,279.519,2,5.20772,0.619626,21.1393,5.08678,28.1791,0.21578,0.218502,0.68585,0.626371,0.0248017
427,278.187,2,5.2109,0.61708,21.1446,5.10384,28.1046,0.21562,0.217841,0.687031,0.623334,0.0247774
428,280.342,2,5.21098,0.61711,21.1421,5.10752,28.0795,0.215778,0.217933,0.687624,0.623589,0.0247702
429,275.771,2,5.21091,0.617303,21.1424,5.10668,28.0863,0.215891,0.217767,0.687869,0.62336,0.0247563
430,276.088,2,5.211,0.618053,21.1479,5.10184,28.1078,0.215989,0.217657,0.689473,0.623212,0.0247363
431,281.001,2,5.21085,0.618501,21.1618,5.0965,28.1321,0.216029,0.217803,0.690122,0.622978,0.0247296
432,280.991,2,5.21079,0.617112,21.165,5.09623,28.1478,0.215975,0.218188,0.691428,0.623279,0.0247193
433,280.832,2,5.21074,0.616258,21.1678,5.09033,28.1513,0.215919,0.218438,0.691847,0.623456,0.024716
434,285.569,2,5.21076,0.615966,21.1619,5.08345,28.1478,0.216021,0.218762,0.691023,0.624051,0.0247279
435,286.104,2,5.2105,0.615983,21.1597,5.07934,28.1321,0.216134,0.218791,0.690561,0.62426,0.0247411
436,274.9,2,5.21078,0.616194,21.1533,5.08134,28.0988,0.216092,0.218447,0.69018,0.623519,0.0247339
437,281.034,2,5.21097,0.616442,21.1566,5.08304,28.1192,0.2163,0.21856,0.690059,0.624362,0.0247336
438,277.34,2,5.21097,0.616778,21.1623,5.08502,28.1326,0.216372,0.218322,0.689341,0.624708,0.0247334
439,278.795,2,5.21111,0.617172,21.1606,5.08444,28.1264,0.216412,0.218311,0.688705,0.625013,0.0247341
440,282.587,2,5.21102,0.617618,21.1533,5.08385,28.1107,0.216469,0.21864,0.687454,0.625123,0.0247391
441,281.901,2,5.21115,0.618541,21.1567,5.08203,28.1086,0.216555,0.218669,0.686104,0.625054,0.0247466
442,282.913,2,5.21143,0.619468,21.1598,5.08084,28.1137,0.216634,0.218514,0.6862,0.624256,0.0247494
443,281.804,2,5.21127,0.619797,21.161,5.07928,28.1052,0.21663,0.218418,0.686463,0.623821,0.0247502
444,290.629,2,5.21079,0.620921,21.1688,5.0738,28.0972,0.216763,0.218624,0.685687,0.623575,0.0247659
445,283.8,2,5.21021,0.620417,21.1715,5.06868,28.0925,0.21673,0.218875,0.684618,0.624064,0.0247746
446,284.587,2,5.20979,0.619911,21.1703,5.06652,28.104,0.216845,0.219169,0.6835,0.624894,0.0247837
447,276.241,2,5.20939,0.619922,21.1747,5.06258,28.1084,0.216896,0.219236,0.682161,0.624834,0.0247792
448,280.612,2,5.20927,0.62003,21.1728,5.05918,28.0963,0.216921,0.219337,0.68155,0.624917,0.0247808
449,276.837,2,5.20901,0.620592,21.1715,5.05509,28.0973,0.216976,0.219602,0.681455,0.625582,0.0247714
450,282.124,2,5.20898,0.620803,21.1737,5.05138,28.0997,0.21699,0.219648,0.680691,0.625472,0.0247767
451,277.957,2,5.20849,0.620025,21.1756,5.04962,28.1278,0.217068,0.219762,0.68041,0.625025,0.0247678
452,287.015,2,5.20841,0.619619,21.1819,5.04857,28.1378,0.217046,0.220064,0.680656,0.624065,0.0247688
453,285.212,2,5.20856,0.620086,21.1885,5.04573,28.1259,0.217097,0.220255,0.681418,0.623818,0.0247677
454,290.058,2,5.2084,0.619633,21.1969,5.04277,28.1356,0.217194,0.220468,0.6819,0.623325,0.0247735
455,291.576,2,5.20852,0.618939,21.206,5.03845,28.1534,0.217273,0.220665,0.682333,0.623081,0.0247839
456,287.364,2,5.20803,0.61787,21.2074,5.03208,28.1607,0.217207,0.220724,0.68263,0.62338,0.0247935
457,282.274,2,5.20758,0.617028,21.2075,5.02741,28.1708,0.217335,0.220914,0.68221,0.62387,0.0247943
458,283.578,2,5.20712,0.616357,21.2039,5.02601,28.1739,0.217386,0.22091,0.682515,0.624712,0.0247984
459,285.209,2,5.20662,0.615526,21.205,5.02142,28.1752,0.217459,0.221091,0.682774,0.624632,0.0247987
460,275.954,2,5.20654,0.615332,21.2111,5.01893,28.18,0.217459,0.221196,0.682386,0.624425,0.0247896
461,277.424,2,5.2066,0.615549,21.2174,5.01748,28.1811,0.217535,0.221256,0.681936,0.623745,0.0247813
462,273.157,2,5.20624,0.615319,21.22,5.01488,28.1904,0.217555,0.221323,0.681312,0.62366,0.0247699
463,278.293,2,5.20593,0.615034,21.2217,5.01181,28.2056,0.217501,0.221347,0.680677,0.62352,0.0247685
464,281.103,2,5.20563,0.614786,21.2224,5.01059,28.2086,0.217497,0.221472,0.680197,0.623249,0.0247677
465,280.3,2,5.20528,0.615318,21.2213,5.00994,28.2245,0.217489,0.221248,0.680386,0.623211,0.0247686
466,276.935,2,5.20506,0.615691,21.2164,5.01208,28.2319,0.217464,0.220962,0.680395,0.623155,0.0247668
467,276.936,2,5.20505,0.615972,21.2148,5.01489,28.2261,0.217526,0.220912,0.680543,0.623495,0.0247611
468,286.017,2,5.20477,0.617244,21.2102,5.01503,28.2309,0.217669,0.220946,0.680337,0.623584,0.0247664
469,286.74,2,5.20451,0.617775,21.2075,5.01465,28.2309,0.217809,0.220921,0.68003,0.624145,0.0247758
470,291.426,2,5.20463,0.618184,21.2058,5.01682,28.2337,0.217846,0.221,0.680571,0.624947,0.0247883
471,285.332,2,5.20442,0.618737,21.2053,5.01664,28.2236,0.217897,0.221057,0.680938,0.625681,0.0247927
472,274.351,2,5.20435,0.619089,21.2052,5.01464,28.2317,0.217882,0.220965,0.680837,0.626175,0.0247872
473,274.618,2,5.20422,0.619357,21.2053,5.01434,28.232,0.217942,0.220883,0.681126,0.626432,0.0247778
474,282.811,2,5.2043,0.62007,21.2062,5.0147,28.2324,0.218005,0.220878,0.681487,0.626314,0.0247769
475,273.506,2,5.20452,0.620682,21.2065,5.01619,28.236,0.217953,0.220924,0.68183,0.626808,0.0247666
476,279.331,2,5.20423,0.620888,21.202,5.01482,28.2238,0.217883,0.220948,0.681685,0.626829,0.0247657
477,278.811,2,5.20404,0.620927,21.2013,5.01402,28.2356,0.217873,0.220739,0.681541,0.62665,0.0247664
